 1.1587e+00,  0.000,300.740, 1539.5,1000.0
 1.1586e+00,  0.000,300.740, 1539.8,1000.0
 1.1586e+00,  0.000,300.740, 1540.1,1000.0
 1.1592e+00,  0.000,300.740, 1540.5,1000.0
 1.1589e+00,  0.000,300.740, 1540.8,1000.0
 1.1589e+00,  0.000,300.740, 1541.1,1000.0
 1.1584e+00,  0.000,300.740, 1541.4,1000.0
 1.1587e+00,  0.000,300.740, 1541.7,1000.0
 1.1588e+00,  0.000,300.740, 1542.1,1000.0
 1.1584e+00,  0.000,300.740, 1542.4,1000.0
 1.1583e+00,  0.000,300.740, 1542.7,1000.0
 1.1588e+00,  0.000,300.720, 1543.0,1000.0
 1.1589e+00,  0.000,300.720, 1543.3,1000.0
 1.1589e+00,  0.000,300.720, 1543.7,1000.0
 1.1580e+00,  0.000,300.720, 1544.0,1000.0
 1.1584e+00,  0.000,300.720, 1544.3,1000.0
 1.1587e+00,  0.000,300.720, 1544.6,1000.0
 1.1587e+00,  0.000,300.720, 1544.9,1000.0
 1.1586e+00,  0.000,300.720, 1545.3,1000.0
 1.1588e+00,  0.000,300.720, 1545.6,1000.0
 1.1594e+00,  0.000,300.720, 1545.9,1000.0
 1.1588e+00,  0.000,300.720, 1546.2,1000.0
 1.1583e+00,  0.000,300.690, 1546.5,1000.0
 1.1585e+00,  0.000,300.690, 1546.9,1000.0
 1.1589e+00,  0.000,300.690, 1547.2,1000.0
 1.1592e+00,  0.000,300.690, 1547.5,1000.0
 1.1587e+00,  0.000,300.690, 1547.8,1000.0
 1.1584e+00,  0.000,300.690, 1548.1,1000.0
 1.1589e+00,  0.000,300.690, 1548.5,1000.0
 1.1588e+00,  0.000,300.690, 1548.8,1000.0
 1.1587e+00,  0.000,300.690, 1549.1,1000.0
 1.1583e+00,  0.000,300.690, 1549.4,1000.0
 1.1584e+00,  0.000,300.690, 1549.7,1000.0
 1.1590e+00,  0.000,300.690, 1550.1,1000.0
 1.1587e+00,  0.000,300.690, 1550.4,1000.0
 1.1587e+00,  0.000,300.690, 1550.7,1000.0
 1.1588e+00,  0.000,300.670, 1551.0,1000.0
 1.1589e+00,  0.000,300.670, 1551.3,1000.0
 1.1587e+00,  0.000,300.670, 1551.7,1000.0
 1.1583e+00,  0.000,300.670, 1552.0,1000.0
 1.1585e+00,  0.000,300.670, 1552.3,1000.0
 1.1588e+00,  0.000,300.670, 1552.6,1000.0
 1.1586e+00,  0.000,300.670, 1552.9,1000.0
 1.1584e+00,  0.000,300.670, 1553.3,1000.0
 1.1585e+00,  0.000,300.670, 1553.6,1000.0
 1.1591e+00,  0.000,300.670, 1553.9,1000.0
 1.1588e+00,  0.000,300.640, 1554.2,1000.0
 1.1584e+00,  0.000,300.640, 1554.5,1000.0
 1.1583e+00,  0.000,300.640, 1554.9,1000.0
 1.1586e+00,  0.000,300.670, 1555.2,1000.0
 1.1588e+00,  0.000,300.670, 1555.5,1000.0
 1.1588e+00,  0.000,300.640, 1555.8,1000.0
 1.1587e+00,  0.000,300.640, 1556.1,1000.0
 1.1590e+00,  0.000,300.640, 1556.5,1000.0
 1.1585e+00,  0.000,300.640, 1556.8,1000.0
 1.1583e+00,  0.000,300.640, 1557.1,1000.0
 1.1581e+00,  0.000,300.640, 1557.4,1000.0
 1.1587e+00,  0.000,300.640, 1557.7,1000.0
 1.1588e+00,  0.000,300.640, 1558.1,1000.0
 1.1586e+00,  0.000,300.640, 1558.4,1000.0
 1.1583e+00,  0.000,300.640, 1558.7,1000.0
 1.1586e+00,  0.000,300.640, 1559.0,1000.0
 1.1590e+00,  0.000,300.620, 1559.3,1000.0
 1.1588e+00,  0.000,300.620, 1559.7,1000.0
 1.1581e+00,  0.000,300.620, 1560.0,1000.0
 1.1582e+00,  0.000,300.620, 1560.3,1000.0
 1.1589e+00,  0.000,300.620, 1560.6,1000.0
 1.1586e+00,  0.000,300.620, 1560.9,1000.0
 1.1586e+00,  0.000,300.620, 1561.3,1000.0
 1.1587e+00,  0.000,300.620, 1561.6,1000.0
 1.1590e+00,  0.000,300.620, 1561.9,1000.0
 1.1586e+00,  0.000,300.620, 1562.2,1000.0
 1.1583e+00,  0.000,300.620, 1562.5,1000.0
 1.1581e+00,  0.000,300.620, 1562.9,1000.0
 1.1587e+00,  0.000,300.620, 1563.2,1000.0
 1.1585e+00,  0.000,300.620, 1563.5,1000.0
 1.1587e+00,  0.000,300.620, 1563.8,1000.0
 1.1589e+00,  0.000,300.620, 1564.1,1000.0
 1.1590e+00,  0.000,300.620, 1564.5,1000.0
 1.1587e+00,  0.000,300.620, 1564.8,1000.0
 1.1583e+00,  0.000,300.620, 1565.1,1000.0
 1.1579e+00,  0.000,300.620, 1565.4,1000.0
 1.1587e+00,  0.000,300.620, 1565.7,1000.0
 1.1585e+00,  0.000,300.620, 1566.1,1000.0
 1.1583e+00,  0.000,300.620, 1566.4,1000.0
 1.1581e+00,  0.000,300.620, 1566.7,1000.0
 1.1587e+00,  0.000,300.590, 1567.0,1000.0
 1.1588e+00,  0.000,300.590, 1567.3,1000.0
 1.1584e+00,  0.000,300.590, 1567.7,1000.0
 1.1583e+00,  0.000,300.590, 1568.0,1000.0
 1.1586e+00,  0.000,300.590, 1568.3,1000.0
 1.1588e+00,  0.000,300.590, 1568.6,1000.0
 1.1586e+00,  0.000,300.590, 1568.9,1000.0
 1.1587e+00,  0.000,300.590, 1569.3,1000.0
 1.1587e+00,  0.000,300.590, 1569.6,1000.0
 1.1586e+00,  0.000,300.590, 1569.9,1000.0
 1.1587e+00,  0.000,300.590, 1570.2,1000.0
 1.1581e+00,  0.000,300.590, 1570.5,1000.0
 1.1580e+00,  0.000,300.590, 1570.9,1000.0
 1.1592e+00,  0.000,300.590, 1571.2,1000.0
 1.1585e+00,  0.000,300.590, 1571.5,1000.0
 1.1584e+00,  0.000,300.590, 1571.8,1000.0
 1.1586e+00,  0.000,300.590, 1572.1,1000.0
 1.1586e+00,  0.000,300.590, 1572.5,1000.0
 1.1586e+00,  0.000,300.590, 1572.8,1000.0
 1.1586e+00,  0.000,300.590, 1573.1,1000.0
 1.1580e+00,  0.000,300.590, 1573.4,1000.0
 1.1582e+00,  0.000,300.590, 1573.7,1000.0
 1.1584e+00,  0.000,300.590, 1574.1,1000.0
 1.1584e+00,  0.000,300.590, 1574.4,1000.0
 1.1589e+00,  0.000,300.590, 1574.7,1000.0
 1.1586e+00,  0.000,300.590, 1575.0,1000.0
 1.1587e+00,  0.000,300.590, 1575.3,1000.0
 1.1582e+00,  0.000,300.590, 1575.7,1000.0
 1.1578e+00,  0.000,300.590, 1576.0,1000.0
 1.1583e+00,  0.000,300.590, 1576.3,1000.0
 1.1586e+00,  0.000,300.590, 1576.6,1000.0
 1.1584e+00,  0.000,300.590, 1576.9,1000.0
 1.1587e+00,  0.000,300.590, 1577.3,1000.0
 1.1586e+00,  0.000,300.590, 1577.6,1000.0
 1.1588e+00,  0.000,300.590, 1577.9,1000.0
 1.1582e+00,  0.000,300.590, 1578.2,1000.0
 1.1187e+00,  0.000,300.590, 1578.5,1000.0
 1.1581e+00,  0.000,300.590, 1578.9,1000.0
 1.1585e+00,  0.000,300.590, 1579.2,1000.0
 1.1585e+00,  0.000,300.590, 1579.5,1000.0
 1.1583e+00,  0.000,300.590, 1579.8,1000.0
 1.1585e+00,  0.000,300.590, 1580.1,1000.0
 1.1586e+00,  0.000,300.590, 1580.5,1000.0
 1.1586e+00,  0.000,300.590, 1580.8,1000.0
 1.1581e+00,  0.000,300.590, 1581.1,1000.0
 1.1578e+00,  0.000,300.590, 1581.4,1000.0
 1.1585e+00,  0.000,300.590, 1581.7,1000.0
 1.1583e+00,  0.000,300.590, 1582.1,1000.0
 1.1578e+00,  0.000,300.590, 1582.4,1000.0
 1.1582e+00,  0.000,300.590, 1582.7,1000.0
 1.1584e+00,  0.000,300.590, 1583.0,1000.0
 1.1586e+00,  0.000,300.590, 1583.3,1000.0
 1.1582e+00,  0.000,300.590, 1583.7,1000.0
 1.1580e+00,  0.000,300.590, 1584.0,1000.0
 1.1580e+00,  0.000,300.590, 1584.3,1000.0
 1.1582e+00,  0.000,300.590, 1584.6,1000.0
 1.1585e+00,  0.000,300.590, 1584.9,1000.0
 1.1583e+00,  0.000,300.590, 1585.3,1000.0
 1.1587e+00,  0.000,300.590, 1585.6,1000.0
 1.1587e+00,  0.000,300.590, 1585.9,1000.0
 1.1582e+00,  0.000,300.590, 1586.2,1000.0
 1.1583e+00,  0.000,300.590, 1586.5,1000.0
 1.1580e+00,  0.000,300.590, 1586.9,1000.0
 1.1583e+00,  0.000,300.590, 1587.2,1000.0
 1.1580e+00,  0.000,300.590, 1587.5,1000.0
 1.1581e+00,  0.000,300.590, 1587.8,1000.0
 1.1585e+00,  0.000,300.590, 1588.1,1000.0
 1.1581e+00,  0.000,300.590, 1588.5,1000.0
 1.1584e+00,  0.000,300.620, 1588.8,1000.0
 1.1579e+00,  0.000,300.620, 1589.1,1000.0
 1.1575e+00,  0.000,300.590, 1589.4,1000.0
 1.1579e+00,  0.000,300.620, 1589.7,1000.0
 1.1583e+00,  0.000,300.620, 1590.1,1000.0
 1.1582e+00,  0.000,300.620, 1590.4,1000.0
 1.1581e+00,  0.000,300.620, 1590.7,1000.0
 1.1588e+00,  0.000,300.620, 1591.0,1000.0
 1.1582e+00,  0.000,300.620, 1591.3,1000.0
 1.1581e+00,  0.000,300.620, 1591.7,1000.0
 1.1576e+00,  0.000,300.620, 1592.0,1000.0
 1.1580e+00,  0.000,300.620, 1592.3,1000.0
 1.1585e+00,  0.000,300.620, 1592.6,1000.0
 1.1580e+00,  0.000,300.620, 1592.9,1000.0
 1.1579e+00,  0.000,300.620, 1593.3,1000.0
 1.1582e+00,  0.000,300.620, 1593.6,1000.0
 1.1583e+00,  0.000,300.620, 1593.9,1000.0
 1.1580e+00,  0.000,300.620, 1594.2,1000.0
 1.1579e+00,  0.000,300.620, 1594.5,1000.0
 1.1577e+00,  0.000,300.620, 1594.9,1000.0
 1.1579e+00,  0.000,300.640, 1595.2,1000.0
 1.1580e+00,  0.000,300.640, 1595.5,1000.0
 1.1578e+00,  0.000,300.640, 1595.8,1000.0
 1.1583e+00,  0.000,300.640, 1596.1,1000.0
 1.1583e+00,  0.000,300.640, 1596.5,1000.0
 1.1581e+00,  0.000,300.640, 1596.8,1000.0
 1.1578e+00,  0.000,300.640, 1597.1,1000.0
 1.1577e+00,  0.000,300.640, 1597.4,1000.0
 1.1585e+00,  0.000,300.640, 1597.7,1000.0
 1.1584e+00,  0.000,300.640, 1598.1,1000.0
 1.1189e+00,  0.000,300.640, 1598.4,1000.0
 1.1580e+00,  0.000,300.640, 1598.7,1000.0
 1.1582e+00,  0.000,300.640, 1599.0,1000.0
 1.1581e+00,  0.000,300.640, 1599.3,1000.0
 1.1579e+00,  0.000,300.640, 1599.7,1000.0
 1.1577e+00,  0.000,300.640, 1600.0,1000.0
 1.1578e+00,  0.000,300.640, 1600.3,1000.0
 1.1583e+00,  0.000,300.670, 1600.6,1000.0
 1.1580e+00,  0.000,300.670, 1600.9,1000.0
 1.1580e+00,  0.000,300.670, 1601.3,1000.0
 1.1585e+00,  0.000,300.670, 1601.6,1000.0
 1.1586e+00,  0.000,300.670, 1601.9,1000.0
 1.1582e+00,  0.000,300.670, 1602.2,1000.0
 1.1575e+00,  0.000,300.670, 1602.5,1000.0
 1.1578e+00,  0.000,300.670, 1602.9,1000.0
 1.1580e+00,  0.000,300.670, 1603.2,1000.0
 1.1582e+00,  0.000,300.670, 1603.5,1000.0
 1.1576e+00,  0.000,300.670, 1603.8,1000.0
 1.1577e+00,  0.000,300.690, 1604.1,1000.0
 1.1581e+00,  0.000,300.690, 1604.5,1000.0
 1.1577e+00,  0.000,300.690, 1604.8,1000.0
 1.1577e+00,  0.000,300.690, 1605.1,1000.0
 1.1575e+00,  0.000,300.690, 1605.4,1000.0
 1.1581e+00,  0.000,300.690, 1605.7,1000.0
 1.1575e+00,  0.000,300.690, 1606.1,1000.0
 1.1576e+00,  0.000,300.690, 1606.4,1000.0
 1.1580e+00,  0.000,300.690, 1606.7,1000.0
 1.1581e+00,  0.000,300.690, 1607.0,1000.0
 1.1579e+00,  0.000,300.720, 1607.3,1000.0
 1.1580e+00,  0.000,300.720, 1607.7,1000.0
 1.1572e+00,  0.000,300.720, 1608.0,1000.0
 1.1575e+00,  0.000,300.720, 1608.3,1000.0
 1.1578e+00,  0.000,300.720, 1608.6,1000.0
 1.1578e+00,  0.000,300.720, 1608.9,1000.0
 1.1578e+00,  0.000,300.720, 1609.3,1000.0
 1.1581e+00,  0.000,300.720, 1609.6,1000.0
 1.1583e+00,  0.000,300.720, 1609.9,1000.0
 1.1577e+00,  0.000,300.740, 1610.2,1000.0
 1.1576e+00,  0.000,300.740, 1610.5,1000.0
 1.1573e+00,  0.000,300.740, 1610.9,1000.0
 1.1578e+00,  0.000,300.740, 1611.2,1000.0
 1.1579e+00,  0.000,300.740, 1611.5,1000.0
 1.1575e+00,  0.000,300.740, 1611.8,1000.0
 1.1577e+00,  0.000,300.740, 1612.1,1000.0
 1.1576e+00,  0.000,300.740, 1612.5,1000.0
 1.1576e+00,  0.000,300.770, 1612.8,1000.0
 1.1575e+00,  0.000,300.770, 1613.1,1000.0
 1.1576e+00,  0.000,300.770, 1613.4,1000.0
 1.1579e+00,  0.000,300.770, 1613.7,1000.0
 1.1577e+00,  0.000,300.770, 1614.1,1000.0
 1.1574e+00,  0.000,300.770, 1614.4,1000.0
 1.1575e+00,  0.000,300.770, 1614.7,1000.0
 1.1580e+00,  0.000,300.770, 1615.0,1000.0
 1.1581e+00,  0.000,300.790, 1615.3,1000.0
 1.1578e+00,  0.000,300.790, 1615.7,1000.0
 1.1573e+00,  0.000,300.790, 1616.0,1000.0
 1.1570e+00,  0.000,300.790, 1616.3,1000.0
 1.1578e+00,  0.000,300.790, 1616.6,1000.0
 1.1578e+00,  0.000,300.790, 1616.9,1000.0
 1.1576e+00,  0.000,300.790, 1617.3,1000.0
 1.1575e+00,  0.000,300.820, 1617.6,1000.0
 1.1578e+00,  0.000,300.820, 1617.9,1000.0
 1.1572e+00,  0.000,300.820, 1618.2,1000.0
 1.1571e+00,  0.000,300.820, 1618.5,1000.0
 1.1572e+00,  0.000,300.820, 1618.9,1000.0
 1.1577e+00,  0.000,300.820, 1619.2,1000.0
 1.1572e+00,  0.000,300.820, 1619.5,1000.0
 1.1571e+00,  0.000,300.850, 1619.8,1000.0
 1.1580e+00,  0.000,300.850, 1620.1,1000.0
 1.1579e+00,  0.000,300.850, 1620.5,1000.0
 1.1576e+00,  0.000,300.850, 1620.8,1000.0
 1.1569e+00,  0.000,300.850, 1621.1,1000.0
 1.1569e+00,  0.000,300.850, 1621.4,1000.0
 1.1575e+00,  0.000,300.870, 1621.7,1000.0
 1.1576e+00,  0.000,300.870, 1622.1,1000.0
 1.1573e+00,  0.000,300.870, 1622.4,1000.0
 1.1575e+00,  0.000,300.870, 1622.7,1000.0
 1.1579e+00,  0.000,300.870, 1623.0,1000.0
 1.1574e+00,  0.000,300.900, 1623.3,1000.0
 1.1572e+00,  0.000,300.900, 1623.7,1000.0
 1.1570e+00,  0.000,300.900, 1624.0,1000.0
 1.1575e+00,  0.000,300.900, 1624.3,1000.0
 1.1576e+00,  0.000,300.900, 1624.6,1000.0
 1.1577e+00,  0.000,300.900, 1624.9,1000.0
 1.1569e+00,  0.000,300.900, 1625.3,1000.0
 1.1576e+00,  0.000,300.920, 1625.6,1000.0
 1.1575e+00,  0.000,300.920, 1625.9,1000.0
 1.1572e+00,  0.000,300.920, 1626.2,1000.0
 1.1568e+00,  0.000,300.920, 1626.5,1000.0
 1.1574e+00,  0.000,300.920, 1626.9,1000.0
 1.1577e+00,  0.000,300.950, 1627.2,1000.0
 1.1572e+00,  0.000,300.950, 1627.5,1000.0
 1.1573e+00,  0.000,300.950, 1627.8,1000.0
 1.1572e+00,  0.000,300.950, 1628.1,1000.0
 1.1574e+00,  0.000,300.950, 1628.5,1000.0
 1.1573e+00,  0.000,300.970, 1628.8,1000.0
 1.1567e+00,  0.000,300.970, 1629.1,1000.0
 1.1571e+00,  0.000,300.970, 1629.4,1000.0
 1.1573e+00,  0.000,300.970, 1629.7,1000.0
 1.1573e+00,  0.000,300.970, 1630.1,1000.0
 1.1572e+00,  0.000,301.000, 1630.4,1000.0
 1.1572e+00,  0.000,301.000, 1630.7,1000.0
 1.1577e+00,  0.000,301.000, 1631.0,1000.0
 1.1582e+00,  0.000,301.000, 1631.3,1000.0
 1.1568e+00,  0.000,301.000, 1631.7,1000.0
 1.1567e+00,  0.000,301.020, 1632.0,1000.0
 1.1572e+00,  0.000,301.020, 1632.3,1000.0
 1.1574e+00,  0.000,301.020, 1632.6,1000.0
 1.1570e+00,  0.000,301.020, 1632.9,1000.0
 1.1570e+00,  0.000,301.020, 1633.3,1000.0
 1.1574e+00,  0.000,301.050, 1633.6,1000.0
 1.1570e+00,  0.000,301.050, 1633.9,1000.0
 1.1568e+00,  0.000,301.050, 1634.2,1000.0
 1.1564e+00,  0.000,301.050, 1634.5,1000.0
 1.1568e+00,  0.000,301.050, 1634.9,1000.0
 1.1570e+00,  0.000,301.070, 1635.2,1000.0
 1.1567e+00,  0.000,301.070, 1635.5,1000.0
 1.1568e+00,  0.000,301.070, 1635.8,1000.0
 1.1573e+00,  0.000,301.100, 1636.1,1000.0
 1.1571e+00,  0.000,301.100, 1636.5,1000.0
 1.1567e+00,  0.000,301.100, 1636.8,1000.0
 1.1566e+00,  0.000,301.100, 1637.1,1000.0
 1.1564e+00,  0.000,301.100, 1637.4,1000.0
 1.1573e+00,  0.000,301.120, 1637.7,1000.0
 1.1570e+00,  0.000,301.120, 1638.1,1000.0
 1.1566e+00,  0.000,301.120, 1638.4,1000.0
 1.1572e+00,  0.000,301.120, 1638.7,1000.0
 1.1568e+00,  0.000,301.120, 1639.0,1000.0
 1.1570e+00,  0.000,301.150, 1639.3,1000.0
 1.1567e+00,  0.000,301.150, 1639.7,1000.0
 1.1565e+00,  0.000,301.150, 1640.0,1000.0
 1.1572e+00,  0.000,301.150, 1640.3,1000.0
 1.1569e+00,  0.000,301.180, 1640.6,1000.0
 1.1568e+00,  0.000,301.180, 1640.9,1000.0
 1.1570e+00,  0.000,301.180, 1641.3,1000.0
 1.1568e+00,  0.000,301.200, 1641.6,1000.0
 1.1567e+00,  0.000,301.200, 1641.9,1000.0
 1.1563e+00,  0.000,301.200, 1642.2,1000.0
 1.1565e+00,  0.000,301.200, 1642.5,1000.0
 1.1570e+00,  0.000,301.200, 1642.9,1000.0
 1.1569e+00,  0.000,301.230, 1643.2,1000.0
 1.1569e+00,  0.000,301.230, 1643.5,1000.0
 1.1566e+00,  0.000,301.230, 1643.8,1000.0
 1.1572e+00,  0.000,301.250, 1644.1,1000.0
 1.1565e+00,  0.000,301.250, 1644.5,1000.0
 1.1565e+00,  0.000,301.250, 1644.8,1000.0
 1.1561e+00,  0.000,301.250, 1645.1,1000.0
 1.1565e+00,  0.000,301.250, 1645.4,1000.0
 1.1568e+00,  0.000,301.280, 1645.7,1000.0
 1.1565e+00,  0.000,301.280, 1646.1,1000.0
 1.1564e+00,  0.000,301.280, 1646.4,1000.0
 1.1568e+00,  0.000,301.280, 1646.7,1000.0
 1.1567e+00,  0.000,301.300, 1647.0,1000.0
 1.1563e+00,  0.000,301.300, 1647.3,1000.0
 1.1562e+00,  0.000,301.300, 1647.7,1000.0
 1.1565e+00,  0.000,301.330, 1648.0,1000.0
 1.1567e+00,  0.000,301.330, 1648.3,1000.0
 1.1566e+00,  0.000,301.330, 1648.6,1000.0
 1.1563e+00,  0.000,301.350, 1648.9,1000.0
 1.1570e+00,  0.000,301.350, 1649.3,1000.0
 1.1567e+00,  0.000,301.350, 1649.6,1000.0
 1.1564e+00,  0.000,301.350, 1649.9,1000.0
 1.1562e+00,  0.000,301.380, 1650.2,1000.0
 1.1565e+00,  0.000,301.380, 1650.5,1000.0
 1.1567e+00,  0.000,301.380, 1650.9,1000.0
 1.1567e+00,  0.000,301.400, 1651.2,1000.0
 1.1562e+00,  0.000,301.400, 1651.5,1000.0
 1.1568e+00,  0.000,301.400, 1651.8,1000.0
 1.1565e+00,  0.000,301.400, 1652.1,1000.0
 1.1567e+00,  0.000,301.400, 1652.5,1000.0
 1.1565e+00,  0.000,301.430, 1652.8,1000.0
 1.1561e+00,  0.000,301.430, 1653.1,1000.0
 1.1563e+00,  0.000,301.430, 1653.4,1000.0
 1.1562e+00,  0.000,301.450, 1653.7,1000.0
 1.1562e+00,  0.000,301.450, 1654.1,1000.0
 1.1565e+00,  0.000,301.480, 1654.4,1000.0
 1.1567e+00,  0.000,301.480, 1654.7,1000.0
 1.1566e+00,  0.000,301.480, 1655.0,1000.0
 1.1561e+00,  0.000,301.510, 1655.3,1000.0
 1.1560e+00,  0.000,301.510, 1655.7,1000.0
 1.1563e+00,  0.000,301.510, 1656.0,1000.0
 1.1562e+00,  0.000,301.510, 1656.3,1000.0
 1.1561e+00,  0.000,301.510, 1656.6,1000.0
 1.1565e+00,  0.000,301.530, 1656.9,1000.0
 1.1565e+00,  0.000,301.530, 1657.3,1000.0
 1.1561e+00,  0.000,301.560, 1657.6,1000.0
 1.1561e+00,  0.000,301.560, 1657.9,1000.0
 1.1555e+00,  0.000,301.560, 1658.2,1000.0
 1.1562e+00,  0.000,301.580, 1658.5,1000.0
 1.1564e+00,  0.000,301.580, 1658.9,1000.0
 1.1563e+00,  0.000,301.580, 1659.2,1000.0
 1.1564e+00,  0.000,301.580, 1659.5,1000.0
 1.1566e+00,  0.000,301.580, 1659.8,1000.0
 1.1563e+00,  0.000,301.610, 1660.1,1000.0
 1.1561e+00,  0.000,301.610, 1660.5,1000.0
 1.1557e+00,  0.000,301.630, 1660.8,1000.0
 1.1564e+00,  0.000,301.630, 1661.1,1000.0
 1.1561e+00,  0.000,301.630, 1661.4,1000.0
 1.1563e+00,  0.000,301.660, 1661.7,1000.0
 1.1563e+00,  0.000,301.660, 1662.1,1000.0
 1.1564e+00,  0.000,301.660, 1662.4,1000.0
 1.1565e+00,  0.000,301.660, 1662.7,1000.0
 1.1560e+00,  0.000,301.680, 1663.0,1000.0
 1.1559e+00,  0.000,301.680, 1663.3,1000.0
 1.1560e+00,  0.000,301.680, 1663.7,1000.0
 1.1562e+00,  0.000,301.710, 1664.0,1000.0
 1.1557e+00,  0.000,301.710, 1664.3,1000.0
 1.1556e+00,  0.000,301.710, 1664.6,1000.0
 1.1560e+00,  0.000,301.730, 1664.9,1000.0
 1.1563e+00,  0.000,301.730, 1665.3,1000.0
 1.1560e+00,  0.000,301.730, 1665.6,1000.0
 1.1553e+00,  0.000,301.730, 1665.9,1000.0
 1.1557e+00,  0.000,301.760, 1666.2,1000.0
 1.1559e+00,  0.000,301.780, 1666.5,1000.0
 1.1559e+00,  0.000,301.780, 1666.9,1000.0
 1.1558e+00,  0.000,301.780, 1667.2,1000.0
 1.1559e+00,  0.000,301.780, 1667.5,1000.0
 1.1565e+00,  0.000,301.810, 1667.8,1000.0
 1.1563e+00,  0.000,301.810, 1668.1,1000.0
 1.1553e+00,  0.000,301.810, 1668.5,1000.0
 1.1557e+00,  0.000,301.840, 1668.8,1000.0
 1.1562e+00,  0.000,301.840, 1669.1,1000.0
 1.1557e+00,  0.000,301.860, 1669.4,1000.0
 1.1555e+00,  0.000,301.860, 1669.7,1000.0
 1.1561e+00,  0.000,301.860, 1670.1,1000.0
 1.1563e+00,  0.000,301.890, 1670.4,1000.0
 1.1560e+00,  0.000,301.890, 1670.7,1000.0
 1.1553e+00,  0.000,301.890, 1671.0,1000.0
 1.1552e+00,  0.000,301.910, 1671.3,1000.0
 1.1560e+00,  0.000,301.910, 1671.7,1000.0
 1.1561e+00,  0.000,301.910, 1672.0,1000.0
 1.1558e+00,  0.000,301.910, 1672.3,1000.0
 1.1545e+00,  0.000,301.940, 1672.6,1000.0
 1.1555e+00,  0.000,301.960, 1672.9,1000.0
 1.1556e+00,  0.000,301.960, 1673.3,1000.0
 1.1552e+00,  0.000,301.960, 1673.6,1000.0
 1.1554e+00,  0.000,301.960, 1673.9,1000.0
 1.1553e+00,  0.000,301.990, 1674.2,1000.0
 1.1555e+00,  0.000,301.990, 1674.5,1000.0
 1.1554e+00,  0.000,301.990, 1674.9,1000.0
 1.1551e+00,  0.000,302.010, 1675.2,1000.0
 1.1561e+00,  0.000,302.010, 1675.5,1000.0
 1.1558e+00,  0.000,302.040, 1675.8,1000.0
 1.1555e+00,  0.000,302.040, 1676.1,1000.0
 1.1552e+00,  0.000,302.040, 1676.5,1000.0
 1.1559e+00,  0.000,302.060, 1676.8,1000.0
 1.1561e+00,  0.000,302.060, 1677.1,1000.0
 1.1552e+00,  0.000,302.060, 1677.4,1000.0
 1.1555e+00,  0.000,302.090, 1677.7,1000.0
 1.1554e+00,  0.000,302.090, 1678.1,1000.0
 1.1553e+00,  0.000,302.110, 1678.4,1000.0
 1.1557e+00,  0.000,302.110, 1678.7,1000.0
 1.1553e+00,  0.000,302.110, 1679.0,1000.0
 1.1552e+00,  0.000,302.140, 1679.3,1000.0
 1.1557e+00,  0.000,302.140, 1679.7,1000.0
