  85.26 -1.506000e-06 2.838308e+03  27.00
  85.26 -1.506000e-06 2.838578e+03  27.00
  85.26 -1.506000e-06 2.838849e+03  27.00
  85.26 -1.506000e-06 2.839119e+03  27.00
  85.26 -1.506000e-06 2.839389e+03  27.00
  85.28 -1.507000e-06 2.839660e+03  27.00
  85.28 -1.507000e-06 2.839931e+03  27.00
  85.28 -1.507000e-06 2.840201e+03  27.00
  85.28 -1.510000e-06 2.840471e+03  27.00
  85.30 -1.510000e-06 2.840742e+03  27.00
  85.30 -1.511000e-06 2.841012e+03  27.00
  85.30 -1.511000e-06 2.841283e+03  27.00
  85.30 -1.510000e-06 2.841553e+03  27.00
  85.30 -1.507000e-06 2.841823e+03  27.00
  85.30 -1.507000e-06 2.842094e+03  27.00
  85.33 -1.506000e-06 2.842364e+03  27.00
  85.33 -1.506000e-06 2.842635e+03  27.00
  85.33 -1.503000e-06 2.842905e+03  27.00
  85.33 -1.503000e-06 2.843175e+03  27.00
  85.33 -1.503000e-06 2.843446e+03  27.00
  85.33 -1.503000e-06 2.843716e+03  27.00
  85.35 -1.505000e-06 2.843987e+03  27.00
  85.35 -1.503000e-06 2.844257e+03  27.00
  85.35 -1.503000e-06 2.844528e+03  27.00
  85.35 -1.505000e-06 2.844798e+03  27.00
  85.35 -1.506000e-06 2.845068e+03  27.00
  85.35 -1.506000e-06 2.845339e+03  27.00
  85.35 -1.506000e-06 2.845609e+03  27.00
  85.35 -1.505000e-06 2.845880e+03  27.00
  85.35 -1.505000e-06 2.846150e+03  27.00
  85.35 -1.505000e-06 2.846421e+03  27.00
  85.35 -1.505000e-06 2.846691e+03  27.00
  85.35 -1.503000e-06 2.846962e+03  27.00
  85.37 -1.501000e-06 2.847232e+03  27.00
  85.37 -1.501000e-06 2.847510e+03  27.00
  85.37 -1.501000e-06 2.847781e+03  27.00
  85.37 -1.501000e-06 2.848052e+03  27.00
  85.37 -1.501000e-06 2.848322e+03  27.00
  85.37 -1.501000e-06 2.848592e+03  27.00
  85.37 -1.501000e-06 2.848863e+03  27.00
  85.37 -1.501000e-06 2.849133e+03  27.00
  85.37 -1.500000e-06 2.849403e+03  27.00
  85.37 -1.500000e-06 2.849674e+03  27.00
  85.37 -1.501000e-06 2.849944e+03  27.00
  85.37 -1.501000e-06 2.850215e+03  27.00
  85.37 -1.501000e-06 2.850485e+03  27.00
  85.37 -1.501000e-06 2.850755e+03  27.00
  85.37 -1.503000e-06 2.851026e+03  27.00
  85.37 -1.505000e-06 2.851297e+03  27.00
  85.37 -1.505000e-06 2.851567e+03  27.00
  85.37 -1.506000e-06 2.851838e+03  27.00
  85.37 -1.505000e-06 2.852108e+03  27.00
  85.37 -1.506000e-06 2.852378e+03  27.00
  85.37 -1.506000e-06 2.852648e+03  27.00
  85.37 -1.506000e-06 2.852919e+03  27.00
  85.37 -1.505000e-06 2.853189e+03  27.00
  85.37 -1.505000e-06 2.853460e+03  27.00
  85.37 -1.503000e-06 2.853730e+03  27.00
  85.37 -1.501000e-06 2.854002e+03  27.00
  85.37 -1.498000e-06 2.854271e+03  27.00
  85.37 -1.498000e-06 2.854541e+03  27.00
  85.37 -1.498000e-06 2.854812e+03  27.00
  85.37 -1.498000e-06 2.855083e+03  27.00
  85.37 -1.497000e-06 2.855352e+03  27.00
  85.37 -1.498000e-06 2.855623e+03  27.00
  85.37 -1.498000e-06 2.855893e+03  27.00
  85.37 -1.497000e-06 2.856164e+03  27.00
  85.37 -1.495000e-06 2.856434e+03  27.00
  85.37 -1.495000e-06 2.856705e+03  27.00
  85.37 -1.495000e-06 2.856975e+03  27.00
  85.37 -1.495000e-06 2.857246e+03  27.00
  85.37 -1.497000e-06 2.857516e+03  27.00
  85.37 -1.498000e-06 2.857787e+03  27.00
  85.37 -1.498000e-06 2.858057e+03  27.00
  85.37 -1.500000e-06 2.858328e+03  27.00
  85.37 -1.501000e-06 2.858598e+03  27.00
  85.37 -1.503000e-06 2.858868e+03  27.00
  85.37 -1.503000e-06 2.859139e+03  27.00
  85.37 -1.503000e-06 2.859409e+03  27.00
  85.37 -1.503000e-06 2.859680e+03  27.00
  85.37 -1.503000e-06 2.859950e+03  27.00
  85.37 -1.503000e-06 2.860220e+03  27.00
  85.37 -1.501000e-06 2.860491e+03  27.00
  85.37 -1.501000e-06 2.860761e+03  27.00
  85.37 -1.501000e-06 2.861032e+03  27.00
  85.37 -1.501000e-06 2.861303e+03  27.00
  85.37 -1.501000e-06 2.861573e+03  27.00
  85.37 -1.501000e-06 2.861843e+03  27.00
  85.37 -1.501000e-06 2.862113e+03  27.00
  85.37 -1.501000e-06 2.862384e+03  27.00
  85.37 -1.501000e-06 2.862654e+03  27.00
  85.37 -1.500000e-06 2.862925e+03  27.00
  85.37 -1.500000e-06 2.863195e+03  27.00
  85.37 -1.498000e-06 2.863465e+03  27.00
  85.37 -1.500000e-06 2.863736e+03  27.00
  85.37 -1.501000e-06 2.864006e+03  27.00
  85.37 -1.503000e-06 2.864277e+03  27.00
  85.37 -1.505000e-06 2.864547e+03  27.00
  85.37 -1.505000e-06 2.864818e+03  27.00
  85.37 -1.505000e-06 2.865088e+03  27.00
  85.35 -1.505000e-06 2.865358e+03  27.00
  85.35 -1.506000e-06 2.865629e+03  27.00
  85.35 -1.507000e-06 2.865900e+03  27.00
  85.35 -1.507000e-06 2.866170e+03  27.00
  85.35 -1.507000e-06 2.866440e+03  27.00
  85.35 -1.510000e-06 2.866711e+03  27.00
  85.35 -1.507000e-06 2.866981e+03  27.00
  85.35 -1.507000e-06 2.867252e+03  27.00
  85.33 -1.507000e-06 2.867522e+03  27.00
  85.33 -1.507000e-06 2.867792e+03  27.00
  85.33 -1.510000e-06 2.868063e+03  27.00
  85.33 -1.511000e-06 2.868333e+03  27.00
  85.33 -1.511000e-06 2.868603e+03  27.00
  85.33 -1.510000e-06 2.868874e+03  27.00
  85.30 -1.511000e-06 2.869145e+03  27.00
  85.30 -1.511000e-06 2.869416e+03  27.00
  85.30 -1.510000e-06 2.869685e+03  27.00
  85.30 -1.510000e-06 2.869956e+03  27.00
  85.28 -1.507000e-06 2.870226e+03  27.00
  85.28 -1.510000e-06 2.870496e+03  27.00
  85.28 -1.510000e-06 2.870767e+03  27.00
  85.28 -1.507000e-06 2.871037e+03  27.00
  85.28 -1.507000e-06 2.871308e+03  27.00
  85.28 -1.505000e-06 2.871578e+03  27.00
  85.26 -1.503000e-06 2.871848e+03  27.00
  85.26 -1.505000e-06 2.872119e+03  27.00
  85.26 -1.506000e-06 2.872390e+03  27.00
  85.26 -1.507000e-06 2.872661e+03  27.00
  85.23 -1.507000e-06 2.872930e+03  27.00
  85.23 -1.507000e-06 2.873201e+03  27.00
  85.23 -1.511000e-06 2.873471e+03  27.00
  85.23 -1.511000e-06 2.873742e+03  27.00
  85.23 -1.507000e-06 2.874012e+03  27.00
  85.23 -1.507000e-06 2.874282e+03  27.00
  85.21 -1.507000e-06 2.874553e+03  27.00
  85.21 -1.507000e-06 2.874824e+03  27.00
  85.21 -1.507000e-06 2.875094e+03  27.00
  85.21 -1.507000e-06 2.875364e+03  27.00
  85.21 -1.511000e-06 2.875635e+03  27.00
  85.19 -1.511000e-06 2.875905e+03  27.00
  85.19 -1.512000e-06 2.876175e+03  27.00
  85.19 -1.512000e-06 2.876446e+03  27.00
  85.19 -1.511000e-06 2.876716e+03  27.00
  85.19 -1.510000e-06 2.876987e+03  27.00
  85.19 -1.510000e-06 2.877257e+03  27.00
  85.16 -1.511000e-06 2.877528e+03  27.00
  85.16 -1.510000e-06 2.877798e+03  27.00
  85.16 -1.510000e-06 2.878068e+03  27.00
  85.16 -1.507000e-06 2.878339e+03  27.00
  85.16 -1.510000e-06 2.878609e+03  27.00
  85.16 -1.510000e-06 2.878880e+03  27.00
  85.14 -1.507000e-06 2.879150e+03  27.00
  85.14 -1.510000e-06 2.879420e+03  27.00
  85.14 -1.511000e-06 2.879691e+03  27.00
  85.14 -1.511000e-06 2.879962e+03  27.00
  85.12 -1.511000e-06 2.880232e+03  27.00
  85.12 -1.511000e-06 2.880502e+03  27.00
  85.12 -1.512000e-06 2.880772e+03  27.00
  85.12 -1.511000e-06 2.881043e+03  27.00
  85.12 -1.511000e-06 2.881313e+03  27.00
  85.12 -1.511000e-06 2.881584e+03  27.00
  85.09 -1.511000e-06 2.881855e+03  27.00
  85.09 -1.507000e-06 2.882125e+03  27.00
  85.07 -1.507000e-06 2.882395e+03  27.00
  85.07 -1.506000e-06 2.882666e+03  27.00
  85.07 -1.506000e-06 2.882936e+03  27.00
  85.07 -1.505000e-06 2.883206e+03  27.00
  85.05 -1.506000e-06 2.883477e+03  27.00
  85.05 -1.505000e-06 2.883748e+03  27.00
  85.05 -1.506000e-06 2.884018e+03  27.00
  85.05 -1.507000e-06 2.884290e+03  27.00
  85.03 -1.510000e-06 2.884558e+03  27.00
  85.03 -1.512000e-06 2.884829e+03  27.00
  85.03 -1.513000e-06 2.885100e+03  27.00
  85.03 -1.513000e-06 2.885370e+03  27.00
  85.00 -1.516000e-06 2.885640e+03  27.00
  85.00 -1.516000e-06 2.885911e+03  27.00
  85.00 -1.516000e-06 2.886181e+03  27.00
  85.00 -1.513000e-06 2.886452e+03  27.00
  84.98 -1.516000e-06 2.886722e+03  27.00
  84.98 -1.517000e-06 2.886992e+03  27.00
  84.98 -1.517000e-06 2.887263e+03  27.00
  84.98 -1.517000e-06 2.887534e+03  27.00
  84.96 -1.517000e-06 2.887805e+03  27.00
  84.96 -1.517000e-06 2.888074e+03  27.00
  84.96 -1.518000e-06 2.888344e+03  27.00
  84.96 -1.518000e-06 2.888615e+03  27.00
  84.96 -1.518000e-06 2.888886e+03  27.00
  84.96 -1.520000e-06 2.889156e+03  27.00
  84.93 -1.520000e-06 2.889426e+03  27.00
  84.93 -1.520000e-06 2.889696e+03  27.00
  84.93 -1.520000e-06 2.889967e+03  27.00
  84.93 -1.518000e-06 2.890237e+03  27.00
  84.93 -1.518000e-06 2.890508e+03  27.00
  84.93 -1.518000e-06 2.890779e+03  27.00
  84.93 -1.518000e-06 2.891049e+03  27.00
  84.93 -1.520000e-06 2.891319e+03  27.00
  84.93 -1.518000e-06 2.891590e+03  27.00
  84.93 -1.518000e-06 2.891860e+03  27.00
  84.93 -1.518000e-06 2.892130e+03  27.00
  84.93 -1.520000e-06 2.892401e+03  27.00
  84.93 -1.520000e-06 2.892672e+03  27.00
  84.93 -1.522000e-06 2.892942e+03  27.00
  84.93 -1.523000e-06 2.893212e+03  27.00
  84.93 -1.525000e-06 2.893482e+03  27.00
  84.91 -1.525000e-06 2.893753e+03  27.00
  84.91 -1.523000e-06 2.894023e+03  27.00
  84.93 -1.522000e-06 2.894295e+03  27.00
  84.93 -1.520000e-06 2.894564e+03  27.00
  84.93 -1.518000e-06 2.894835e+03  27.00
  84.93 -1.518000e-06 2.895105e+03  27.00
  84.93 -1.518000e-06 2.895376e+03  27.00
  84.93 -1.517000e-06 2.895646e+03  27.00
  84.93 -1.517000e-06 2.895917e+03  27.00
  84.93 -1.517000e-06 2.896188e+03  27.00
  84.93 -1.518000e-06 2.896458e+03  27.00
  84.93 -1.518000e-06 2.896728e+03  27.00
  84.93 -1.518000e-06 2.896998e+03  27.00
  84.96 -1.518000e-06 2.897269e+03  27.00
  84.96 -1.520000e-06 2.897539e+03  27.00
  84.96 -1.520000e-06 2.897809e+03  27.00
  84.96 -1.520000e-06 2.898080e+03  27.00
  84.96 -1.520000e-06 2.898350e+03  27.00
  84.96 -1.520000e-06 2.898621e+03  27.00
  84.98 -1.518000e-06 2.898891e+03  27.00
  84.98 -1.518000e-06 2.899162e+03  27.00
  84.98 -1.520000e-06 2.899432e+03  27.00
  84.98 -1.520000e-06 2.899702e+03  27.00
  85.00 -1.520000e-06 2.899973e+03  27.00
  85.00 -1.520000e-06 2.900243e+03  27.00
  85.00 -1.518000e-06 2.900514e+03  27.00
  85.00 -1.518000e-06 2.900784e+03  27.00
  85.03 -1.518000e-06 2.901054e+03  27.00
  85.03 -1.518000e-06 2.901325e+03  27.00
  85.03 -1.518000e-06 2.901596e+03  27.00
  85.03 -1.517000e-06 2.901866e+03  27.00
  85.05 -1.517000e-06 2.902136e+03  27.00
  85.05 -1.516000e-06 2.902407e+03  27.00
  85.07 -1.516000e-06 2.902677e+03  27.00
  85.07 -1.513000e-06 2.902947e+03  27.00
  85.07 -1.513000e-06 2.903218e+03  27.00
  85.07 -1.513000e-06 2.903489e+03  27.00
  85.09 -1.513000e-06 2.903759e+03  27.00
  85.09 -1.513000e-06 2.904029e+03  27.00
  85.09 -1.513000e-06 2.904300e+03  27.00
  85.09 -1.516000e-06 2.904570e+03  27.00
  85.12 -1.513000e-06 2.904840e+03  27.00
  85.12 -1.513000e-06 2.905111e+03  27.00
  85.12 -1.516000e-06 2.905381e+03  27.00
  85.12 -1.517000e-06 2.905652e+03  27.00
  85.14 -1.516000e-06 2.905923e+03  27.00
  85.14 -1.516000e-06 2.906194e+03  27.00
  85.14 -1.513000e-06 2.906463e+03  27.00
  85.14 -1.513000e-06 2.906734e+03  27.00
  85.14 -1.512000e-06 2.907004e+03  27.00
  85.14 -1.512000e-06 2.907274e+03  27.00
  85.16 -1.511000e-06 2.907545e+03  27.00
  85.16 -1.511000e-06 2.907815e+03  27.00
  85.16 -1.510000e-06 2.908085e+03  27.00
  85.16 -1.510000e-06 2.908356e+03  27.00
  85.19 -1.507000e-06 2.908626e+03  27.00
  85.19 -1.507000e-06 2.908897e+03  27.00
  85.19 -1.505000e-06 2.909168e+03  27.00
  85.19 -1.501000e-06 2.909438e+03  27.00
  85.21 -1.501000e-06 2.909708e+03  27.00
  85.21 -1.500000e-06 2.909978e+03  27.00
  85.21 -1.500000e-06 2.910249e+03  27.00
  85.21 -1.501000e-06 2.910520e+03  27.00
  85.23 -1.501000e-06 2.910791e+03  27.00
  85.23 -1.503000e-06 2.911060e+03  27.00
  85.23 -1.506000e-06 2.911331e+03  27.00
  85.23 -1.505000e-06 2.911601e+03  27.00
  85.23 -1.505000e-06 2.911871e+03  27.00
  85.23 -1.505000e-06 2.912142e+03  27.00
  85.26 -1.506000e-06 2.912412e+03  27.00
  85.26 -1.506000e-06 2.912683e+03  27.00
  85.26 -1.505000e-06 2.912953e+03  27.00
  85.26 -1.505000e-06 2.913224e+03  27.00
  85.26 -1.505000e-06 2.913494e+03  27.00
  85.26 -1.503000e-06 2.913764e+03  27.00
  85.26 -1.503000e-06 2.914035e+03  27.00
  85.26 -1.501000e-06 2.914306e+03  27.00
  85.26 -1.501000e-06 2.914577e+03  27.00
  85.26 -1.501000e-06 2.914846e+03  27.00
  85.26 -1.501000e-06 2.915117e+03  27.00
  85.26 -1.501000e-06 2.915387e+03  27.00
  85.28 -1.501000e-06 2.915657e+03  27.00
  85.28 -1.500000e-06 2.915928e+03  27.00
  85.28 -1.500000e-06 2.916198e+03  27.00
  85.28 -1.500000e-06 2.916469e+03  27.00
  85.28 -1.501000e-06 2.916739e+03  27.00
  85.28 -1.503000e-06 2.917010e+03  27.00
  85.28 -1.505000e-06 2.917280e+03  27.00
  85.28 -1.506000e-06 2.917551e+03  27.00
  85.28 -1.506000e-06 2.917821e+03  27.00
  85.30 -1.506000e-06 2.918091e+03  27.00
  85.30 -1.505000e-06 2.918361e+03  27.00
  85.30 -1.505000e-06 2.918632e+03  27.00
  85.30 -1.505000e-06 2.918902e+03  27.00
  85.33 -1.506000e-06 2.919173e+03  27.00
  85.33 -1.506000e-06 2.919443e+03  27.00
  85.35 -1.506000e-06 2.919714e+03  27.00
  85.35 -1.505000e-06 2.919984e+03  27.00
  85.35 -1.503000e-06 2.920255e+03  27.00
  85.35 -1.501000e-06 2.920525e+03  27.00
  85.37 -1.500000e-06 2.920796e+03  27.00
  85.37 -1.500000e-06 2.921066e+03  27.00
  85.39 -1.498000e-06 2.921336e+03  27.00
  85.39 -1.500000e-06 2.921607e+03  27.00
  85.42 -1.500000e-06 2.921878e+03  27.00
  85.42 -1.498000e-06 2.922148e+03  27.00
  85.44 -1.498000e-06 2.922418e+03  27.00
  85.44 -1.498000e-06 2.922689e+03  27.00
  85.46 -1.495000e-06 2.922959e+03  27.00
  85.46 -1.495000e-06 2.923230e+03  27.00
  85.49 -1.493000e-06 2.923500e+03  27.00
  85.49 -1.493000e-06 2.923770e+03  27.00
  85.51 -1.492000e-06 2.924040e+03  27.00
  85.51 -1.492000e-06 2.924311e+03  27.00
  85.53 -1.491000e-06 2.924582e+03  27.00
  85.53 -1.488000e-06 2.924852e+03  27.00
  85.56 -1.487000e-06 2.925123e+03  27.00
  85.56 -1.487000e-06 2.925393e+03  27.00
  85.56 -1.486000e-06 2.925663e+03  27.00
  85.56 -1.486000e-06 2.925934e+03  27.00
  85.58 -1.485000e-06 2.926204e+03  27.00
  85.58 -1.485000e-06 2.926475e+03  27.00
  85.60 -1.485000e-06 2.926745e+03  27.00
  85.60 -1.485000e-06 2.927015e+03  27.00
  85.60 -1.485000e-06 2.927286e+03  27.00
  85.60 -1.486000e-06 2.927556e+03  27.00
  85.60 -1.486000e-06 2.927826e+03  27.00
  85.60 -1.486000e-06 2.928097e+03  27.00
  85.63 -1.487000e-06 2.928367e+03  27.00
  85.63 -1.487000e-06 2.928638e+03  27.00
  85.63 -1.488000e-06 2.928909e+03  27.00
  85.63 -1.488000e-06 2.929179e+03  27.00
  85.63 -1.488000e-06 2.929449e+03  27.00
  85.63 -1.488000e-06 2.929720e+03  27.00
  85.63 -1.488000e-06 2.929990e+03  27.00
  85.63 -1.488000e-06 2.930275e+03  27.00
  85.63 -1.487000e-06 2.930531e+03  27.00
  85.63 -1.487000e-06 2.930802e+03  27.00
  85.63 -1.486000e-06 2.931072e+03  27.00
  85.63 -1.486000e-06 2.931342e+03  27.00
  85.63 -1.482000e-06 2.931613e+03  27.00
  85.63 -1.485000e-06 2.931884e+03  27.00
  85.60 -1.485000e-06 2.932154e+03  27.00
  85.60 -1.486000e-06 2.932424e+03  27.00
  85.60 -1.487000e-06 2.932694e+03  27.00
  85.60 -1.487000e-06 2.932965e+03  27.00
  85.60 -1.487000e-06 2.933235e+03  27.00
  85.60 -1.488000e-06 2.933506e+03  27.00
  85.58 -1.488000e-06 2.933776e+03  27.00
  85.58 -1.491000e-06 2.934046e+03  27.00
  85.58 -1.491000e-06 2.934317e+03  27.00
  85.58 -1.488000e-06 2.934587e+03  27.00
  85.56 -1.491000e-06 2.934858e+03  27.00
  85.56 -1.491000e-06 2.935128e+03  27.00
  85.56 -1.492000e-06 2.935399e+03  27.00
  85.56 -1.493000e-06 2.935669e+03  27.00
  85.53 -1.493000e-06 2.935939e+03  27.00
  85.53 -1.493000e-06 2.936211e+03  27.00
  85.53 -1.495000e-06 2.936480e+03  27.00
  85.53 -1.497000e-06 2.936750e+03  27.00
  85.51 -1.498000e-06 2.937021e+03  27.00
  85.51 -1.497000e-06 2.937292e+03  27.00
  85.49 -1.498000e-06 2.937562e+03  27.00
  85.49 -1.497000e-06 2.937832e+03  27.00
  85.49 -1.497000e-06 2.938102e+03  27.00
  85.46 -1.498000e-06 2.938373e+03  27.00
  85.46 -1.498000e-06 2.938643e+03  27.00
  85.44 -1.498000e-06 2.938914e+03  27.00
  85.44 -1.500000e-06 2.939185e+03  27.00
  85.44 -1.498000e-06 2.939455e+03  27.00
  85.44 -1.498000e-06 2.939726e+03  27.00
  85.42 -1.497000e-06 2.939995e+03  27.00
  85.42 -1.497000e-06 2.940266e+03  27.00
  85.39 -1.497000e-06 2.940536e+03  27.00
  85.39 -1.497000e-06 2.940807e+03  27.00
  85.39 -1.497000e-06 2.941077e+03  27.00
  85.39 -1.497000e-06 2.941348e+03  27.00
  85.37 -1.497000e-06 2.941618e+03  27.00
  85.37 -1.495000e-06 2.941889e+03  27.00
  85.37 -1.495000e-06 2.942159e+03  27.00
  85.37 -1.497000e-06 2.942430e+03  27.00
  85.35 -1.497000e-06 2.942700e+03  27.00
  85.35 -1.497000e-06 2.942970e+03  27.00
  85.35 -1.498000e-06 2.943241e+03  27.00
  85.35 -1.500000e-06 2.943511e+03  27.00
  85.33 -1.500000e-06 2.943782e+03  27.00
  85.33 -1.503000e-06 2.944052e+03  27.00
  85.33 -1.505000e-06 2.944323e+03  27.00
  85.33 -1.506000e-06 2.944593e+03  27.00
  85.30 -1.507000e-06 2.944864e+03  27.00
  85.30 -1.507000e-06 2.945134e+03  27.00
  85.30 -1.507000e-06 2.945404e+03  27.00
  85.30 -1.507000e-06 2.945675e+03  27.00
  85.28 -1.507000e-06 2.945945e+03  27.00
  85.28 -1.506000e-06 2.946215e+03  27.00
  85.28 -1.506000e-06 2.946486e+03  27.00
  85.28 -1.506000e-06 2.946756e+03  27.00
  85.26 -1.505000e-06 2.947027e+03  27.00
  85.26 -1.503000e-06 2.947298e+03  27.00
  85.26 -1.501000e-06 2.947568e+03  27.00
  85.26 -1.501000e-06 2.947838e+03  27.00
  85.23 -1.503000e-06 2.948109e+03  27.00
  85.23 -1.505000e-06 2.948379e+03  27.00
  85.23 -1.506000e-06 2.948649e+03  27.00
  85.23 -1.506000e-06 2.948920e+03  27.00
  85.21 -1.507000e-06 2.949298e+03  27.00
  85.21 -1.510000e-06 2.949564e+03  27.00
  85.21 -1.510000e-06 2.949825e+03  27.00
  85.21 -1.510000e-06 2.950096e+03  27.00
  85.19 -1.511000e-06 2.950366e+03  27.00
